timestamp,latitude,longitude,speed,heading,altitude,battery
962,40.416633,-3.720514,13.0,182.4,56.2,61.5
963,40.416517,-3.720521,13.0,182.4,56.1,61.5
964,40.4164,-3.720527,13.0,182.4,56.0,61.4
965,40.416283,-3.720533,13.0,182.4,55.9,61.4
966,40.416167,-3.72054,13.0,182.4,55.9,61.4
967,40.41605,-3.720546,13.0,182.4,55.8,61.3
968,40.415933,-3.720552,13.0,182.4,55.7,61.3
969,40.415817,-3.720559,13.0,182.4,55.7,61.2
970,40.4157,-3.720565,13.0,182.4,55.6,61.2
971,40.415583,-3.720571,13.0,182.4,55.5,61.2
972,40.415466,-3.720577,13.0,182.4,55.5,61.1
973,40.41535,-3.720584,13.0,182.4,55.4,61.1
974,40.415233,-3.72059,13.0,182.4,55.4,61.0
975,40.415116,-3.720596,13.0,182.4,55.3,61.0
976,40.415,-3.720603,13.0,182.4,55.3,61.0
977,40.414883,-3.720609,13.0,182.4,55.2,60.9
978,40.414766,-3.720615,13.0,182.4,55.2,60.9
979,40.41465,-3.720622,13.0,182.4,55.2,60.8
980,40.414533,-3.720628,13.0,182.4,55.1,60.8
981,40.414416,-3.720634,13.0,182.4,55.1,60.8
982,40.4143,-3.720641,13.0,182.4,55.1,60.7
983,40.414183,-3.720647,13.0,182.4,55.1,60.7
984,40.414066,-3.720653,13.0,182.4,55.0,60.6
985,40.41395,-3.720659,13.0,182.4,55.0,60.6
986,40.413833,-3.720666,13.0,182.4,55.0,60.6
987,40.413716,-3.720672,13.0,182.4,55.0,60.5
988,40.4136,-3.720678,13.0,182.4,55.0,60.5
989,40.413483,-3.720685,13.0,182.4,55.0,60.4
990,40.413366,-3.720691,13.0,182.4,55.0,60.4
991,40.41325,-3.720697,13.0,182.4,55.0,60.4
992,40.413134,-3.720681,12.9,174.0,55.0,60.3
993,40.41302,-3.720649,13.0,167.8,55.0,60.3
994,40.412906,-3.720616,13.0,167.8,55.0,60.2
995,40.412792,-3.720584,13.0,167.8,55.0,60.2
996,40.412678,-3.720552,13.0,167.8,55.1,60.2
997,40.412564,-3.720519,13.0,167.8,55.1,60.1
998,40.412449,-3.720487,13.0,167.8,55.1,60.1
999,40.412335,-3.720454,13.0,167.8,55.1,60.0
1000,40.412221,-3.720422,13.0,167.8,55.2,60.0
1001,40.412107,-3.720389,13.0,167.8,55.2,60.0
1002,40.411993,-3.720357,13.0,167.8,55.2,59.9
1003,40.411879,-3.720324,13.0,167.8,55.3,59.9
1004,40.411765,-3.720292,13.0,167.8,55.3,59.8
1005,40.411651,-3.720259,13.0,167.8,55.4,59.8
1006,40.411536,-3.720227,13.0,167.8,55.4,59.8
1007,40.411422,-3.720195,13.0,167.8,55.5,59.7
1008,40.411308,-3.720162,13.0,167.8,55.5,59.7
1009,40.411194,-3.72013,13.0,167.8,55.6,59.6
1010,40.41108,-3.720097,13.0,167.8,55.6,59.6
1011,40.410966,-3.720065,13.0,167.8,55.7,59.6
1012,40.410852,-3.720032,13.0,167.8,55.8,59.5
1013,40.410737,-3.72,13.0,167.8,55.8,59.5
1014,40.410623,-3.719967,13.0,167.8,55.9,59.4
1015,40.410509,-3.719935,13.0,167.8,56.0,59.4
1016,40.410395,-3.719903,13.0,167.8,56.1,59.4
1017,40.410281,-3.71987,13.0,167.8,56.1,59.3
1018,40.410167,-3.719838,13.0,167.8,56.2,59.3
1019,40.410053,-3.719805,13.0,167.8,56.3,59.2
1020,40.409938,-3.719773,13.0,167.8,56.4,59.2
1021,40.409824,-3.71974,13.0,167.8,56.5,59.2
1022,40.40971,-3.719708,13.0,167.8,56.6,59.1
1023,40.409596,-3.719675,13.0,167.8,56.7,59.1
1024,40.409482,-3.719643,13.0,167.8,56.8,59.0
1025,40.409368,-3.71961,13.0,167.8,56.9,59.0
1026,40.409254,-3.719578,13.0,167.8,57.0,59.0
1027,40.40914,-3.719546,13.0,167.8,57.1,58.9
1028,40.409025,-3.719513,13.0,167.8,57.2,58.9
1029,40.408911,-3.719481,13.0,167.8,57.4,58.8
1030,40.408797,-3.719448,13.0,167.8,57.5,58.8
1031,40.408683,-3.719416,13.0,167.8,57.6,58.8
1032,40.408569,-3.719383,13.0,167.8,57.7,58.7
1033,40.408455,-3.719351,13.0,167.8,57.9,58.7
1034,40.408341,-3.719318,13.0,167.8,58.0,58.6
1035,40.408226,-3.719286,13.0,167.8,58.1,58.6
1036,40.408112,-3.719253,13.0,167.8,58.2,58.6
1037,40.407998,-3.719221,13.0,167.8,58.4,58.5
1038,40.407884,-3.719189,13.0,167.8,58.5,58.5
1039,40.40777,-3.719156,13.0,167.8,58.7,58.4
1040,40.407656,-3.719124,13.0,167.8,58.8,58.4
1041,40.407542,-3.719091,13.0,167.8,59.0,58.4
1042,40.407427,-3.719059,13.0,167.8,59.1,58.3
1043,40.407313,-3.719026,13.0,167.8,59.3,58.3
1044,40.407199,-3.718994,13.0,167.8,59.4,58.2
1045,40.407085,-3.718961,13.0,167.8,59.6,58.2
1046,40.406971,-3.718929,13.0,167.8,59.8,58.2
1047,40.406857,-3.718897,13.0,167.8,59.9,58.1
1048,40.406743,-3.718864,13.0,167.8,60.1,58.1
1049,40.406629,-3.718832,13.0,167.8,60.2,58.0
1050,40.406514,-3.718799,13.0,167.8,60.4,58.0
1051,40.4064,-3.718767,13.0,167.8,60.6,58.0
1052,40.406286,-3.718734,13.0,167.8,60.8,57.9
1053,40.406172,-3.718702,13.0,167.8,61.0,57.9
1054,40.406058,-3.718669,13.0,167.8,61.1,57.8
1055,40.405944,-3.718637,13.0,167.8,61.3,57.8
1056,40.40583,-3.718604,13.0,167.8,61.5,57.8
1057,40.405715,-3.718572,13.0,167.8,61.7,57.7
1058,40.405601,-3.71854,13.0,167.8,61.9,57.7
1059,40.405487,-3.718507,13.0,167.8,62.1,57.6
1060,40.405373,-3.718475,13.0,167.8,62.3,57.6
1061,40.405259,-3.718442,13.0,167.8,62.5,57.6
1062,40.405145,-3.71841,13.0,167.8,62.7,57.5
1063,40.405031,-3.718377,13.0,167.8,62.9,57.5
1064,40.404916,-3.718345,13.0,167.8,63.1,57.4
1065,40.404802,-3.718312,13.0,167.8,63.3,57.4
1066,40.404688,-3.71828,13.0,167.8,63.5,57.4
1067,40.404574,-3.718248,13.0,167.8,63.7,57.3
1068,40.40446,-3.718215,13.0,167.8,63.9,57.3
1069,40.404346,-3.718183,13.0,167.8,64.1,57.2
1070,40.404232,-3.71815,13.0,167.8,64.3,57.2
1071,40.404118,-3.718118,13.0,167.8,64.5,57.2
1072,40.404003,-3.718085,13.0,167.8,64.8,57.1
1073,40.403889,-3.718053,13.0,167.8,65.0,57.1
1074,40.403775,-3.71802,13.0,167.8,65.2,57.0
1075,40.403661,-3.717988,13.0,167.8,65.4,57.0
1076,40.403547,-3.717955,13.0,167.8,65.7,57.0
1077,40.403433,-3.717923,13.0,167.8,65.9,56.9
1078,40.403319,-3.717891,13.0,167.8,66.1,56.9
1079,40.403204,-3.717858,13.0,167.8,66.4,56.8
1080,40.40309,-3.717826,13.0,167.8,66.6,56.8
1081,40.402985,-3.717775,12.52,160.0,66.8,56.8
1082,40.402911,-3.717656,13.0,129.2,67.1,56.7
1083,40.402837,-3.717538,13.0,129.2,67.3,56.7
1084,40.402763,-3.717419,13.0,129.2,67.5,56.6
1085,40.402689,-3.7173,13.0,129.2,67.8,56.6
1086,40.402615,-3.717181,13.0,129.2,68.0,56.6
1087,40.402541,-3.717062,13.0,129.2,68.3,56.5
1088,40.402468,-3.716944,13.0,129.2,68.5,56.5
1089,40.402394,-3.716825,13.0,129.2,68.8,56.4
1090,40.40232,-3.716706,13.0,129.2,69.0,56.4
1091,40.402246,-3.716587,13.0,129.2,69.3,56.4
1092,40.402172,-3.716468,13.0,129.2,69.5,56.3
1093,40.402098,-3.71635,13.0,129.2,69.8,56.3
1094,40.402024,-3.716231,13.0,129.2,70.0,56.2
1095,40.401951,-3.716112,13.0,129.2,70.3,56.2
1096,40.401877,-3.715993,13.0,129.2,70.5,56.2
1097,40.401803,-3.715875,13.0,129.2,70.8,56.1
1098,40.401729,-3.715756,13.0,129.2,71.0,56.1
1099,40.401655,-3.715637,13.0,129.2,71.3,56.0
1100,40.401581,-3.715518,13.0,129.2,71.6,56.0
1101,40.401507,-3.715399,13.0,129.2,71.8,56.0
1102,40.401434,-3.715281,13.0,129.2,72.1,55.9
1103,40.40136,-3.715162,13.0,129.2,72.4,55.9
1104,40.401286,-3.715043,13.0,129.2,72.6,55.8
1105,40.401212,-3.714924,13.0,129.2,72.9,55.8
1106,40.401138,-3.714805,13.0,129.2,73.2,55.8
1107,40.401064,-3.714687,13.0,129.2,73.4,55.7
1108,40.40099,-3.714568,13.0,129.2,73.7,55.7
1109,40.400917,-3.714449,13.0,129.2,74.0,55.6
1110,40.400843,-3.71433,13.0,129.2,74.2,55.6
1111,40.400769,-3.714212,13.0,129.2,74.5,55.6
1112,40.400695,-3.714093,13.0,129.2,74.8,55.5
1113,40.400621,-3.713974,13.0,129.2,75.0,55.5
1114,40.400547,-3.713855,13.0,129.2,75.3,55.4
1115,40.400473,-3.713736,13.0,129.2,75.6,55.4
1116,40.4004,-3.713618,13.0,129.2,75.9,55.4
1117,40.400326,-3.713499,13.0,129.2,76.1,55.3
1118,40.400252,-3.71338,13.0,129.2,76.4,55.3
1119,40.400178,-3.713261,13.0,129.2,76.7,55.2
1120,40.400104,-3.713142,13.0,129.2,77.0,55.2
1121,40.40003,-3.713024,13.0,129.2,77.2,55.2
1122,40.399956,-3.712905,13.0,129.2,77.5,55.1
1123,40.399883,-3.712786,13.0,129.2,77.8,55.1
1124,40.399809,-3.712667,13.0,129.2,78.1,55.0
1125,40.399735,-3.712548,13.0,129.2,78.3,55.0
1126,40.399661,-3.71243,13.0,129.2,78.6,55.0
1127,40.399587,-3.712311,13.0,129.2,78.9,54.9
1128,40.399513,-3.712192,13.0,129.2,79.2,54.9
1129,40.399439,-3.712073,13.0,129.2,79.5,54.8
1130,40.399366,-3.711955,13.0,129.2,79.7,54.8
1131,40.399292,-3.711836,13.0,129.2,80.0,54.8
1132,40.399218,-3.711717,13.0,129.2,80.3,54.7
1133,40.399144,-3.711598,13.0,129.2,80.6,54.7
1134,40.39907,-3.711479,13.0,129.2,80.8,54.6
1135,40.398996,-3.711361,13.0,129.2,81.1,54.6
1136,40.398922,-3.711242,13.0,129.2,81.4,54.6
1137,40.398848,-3.711123,13.0,129.2,81.7,54.5
1138,40.398775,-3.711004,13.0,129.2,81.9,54.5
1139,40.398701,-3.710885,13.0,129.2,82.2,54.4
1140,40.398627,-3.710767,13.0,129.2,82.5,54.4
1141,40.398553,-3.710648,13.0,129.2,82.8,54.4
1142,40.398479,-3.710529,13.0,129.2,83.1,54.3
1143,40.398405,-3.71041,13.0,129.2,83.3,54.3
1144,40.398331,-3.710291,13.0,129.2,83.6,54.2
1145,40.398258,-3.710173,13.0,129.2,83.9,54.2
1146,40.398184,-3.710054,13.0,129.2,84.2,54.2
1147,40.39811,-3.709935,13.0,129.2,84.4,54.1
1148,40.398036,-3.709816,13.0,129.2,84.7,54.1
1149,40.397962,-3.709698,13.0,129.2,85.0,54.0
1150,40.397888,-3.709579,13.0,129.2,85.2,54.0
1151,40.397814,-3.70946,13.0,129.2,85.5,54.0
1152,40.397741,-3.709341,13.0,129.2,85.8,53.9
1153,40.397667,-3.709222,13.0,129.2,86.1,53.9
1154,40.397593,-3.709104,13.0,129.2,86.3,53.8
1155,40.397519,-3.708985,13.0,129.2,86.6,53.8
1156,40.397445,-3.708866,13.0,129.2,86.9,53.8
1157,40.397371,-3.708747,13.0,129.2,87.1,53.7
1158,40.397297,-3.708628,13.0,129.2,87.4,53.7
1159,40.397224,-3.70851,13.0,129.2,87.7,53.6
1160,40.39715,-3.708391,13.0,129.2,87.9,53.6
1161,40.397076,-3.708272,13.0,129.2,88.2,53.6
1162,40.397002,-3.708153,13.0,129.2,88.4,53.5
1163,40.396928,-3.708035,13.0,129.2,88.7,53.5
1164,40.396854,-3.707916,13.0,129.2,89.0,53.4
1165,40.39678,-3.707797,13.0,129.2,89.2,53.4
1166,40.396707,-3.707678,13.0,129.2,89.5,53.4
1167,40.396633,-3.707559,13.0,129.2,89.7,53.3
1168,40.396559,-3.707441,13.0,129.2,90.0,53.3
1169,40.396485,-3.707322,13.0,129.2,90.3,53.2
1170,40.396411,-3.707203,13.0,129.2,90.5,53.2
1171,40.396337,-3.707084,13.0,129.2,90.8,53.2
1172,40.396263,-3.706965,13.0,129.2,91.0,53.1
1173,40.39619,-3.706847,13.0,129.2,91.3,53.1
1174,40.396116,-3.706728,13.0,129.2,91.5,53.0
1175,40.396042,-3.706609,13.0,129.2,91.7,53.0
1176,40.395968,-3.70649,13.0,129.2,92.0,53.0
1177,40.395894,-3.706371,13.0,129.2,92.2,52.9
1178,40.39582,-3.706253,13.0,129.2,92.5,52.9
1179,40.395746,-3.706134,13.0,129.2,92.7,52.8
1180,40.395673,-3.706015,13.0,129.2,93.0,52.8
1181,40.395599,-3.705896,13.0,129.2,93.2,52.8
1182,40.395525,-3.705778,13.0,129.2,93.4,52.7
1183,40.395451,-3.705659,13.0,129.2,93.7,52.7
1184,40.395377,-3.70554,13.0,129.2,93.9,52.6
1185,40.395303,-3.705421,13.0,129.2,94.1,52.6
1186,40.395229,-3.705302,13.0,129.2,94.4,52.6
1187,40.395156,-3.705184,13.0,129.2,94.6,52.5
1188,40.395082,-3.705065,13.0,129.2,94.8,52.5
1189,40.395008,-3.704946,13.0,129.2,95.0,52.4
1190,40.394934,-3.704827,13.0,129.2,95.2,52.4
1191,40.39486,-3.704708,13.0,129.2,95.5,52.4
1192,40.394786,-3.70459,13.0,129.2,95.7,52.3
1193,40.394712,-3.704471,13.0,129.2,95.9,52.3
1194,40.394639,-3.704352,13.0,129.2,96.1,52.2
1195,40.394565,-3.704233,13.0,129.2,96.3,52.2
1196,40.394491,-3.704114,13.0,129.2,96.5,52.2
1197,40.394417,-3.703996,13.0,129.2,96.7,52.1
1198,40.394343,-3.703877,13.0,129.2,96.9,52.1
1199,40.394269,-3.703758,13.0,129.2,97.1,52.0
1200,40.394195,-3.703639,13.0,129.2,97.3,52.0
