timestamp,latitude,longitude,speed,heading,occupancy
1112,40.437702,-3.700231,15.0,348.2,24.6
1113,40.437834,-3.700267,15.0,348.2,24.7
1114,40.437966,-3.700303,15.0,348.2,24.8
1115,40.438097,-3.70034,15.0,348.2,24.9
1116,40.438229,-3.700376,15.0,348.2,24.9
1117,40.438361,-3.700412,15.0,348.2,25.0
1118,40.438493,-3.700448,15.0,348.2,25.1
1119,40.438625,-3.700484,15.0,348.2,25.2
1120,40.438757,-3.70052,15.0,348.2,25.2
1121,40.438889,-3.700557,15.0,348.2,25.3
1122,40.439021,-3.700593,15.0,348.2,25.4
1123,40.439153,-3.700629,15.0,348.2,25.5
1124,40.439285,-3.700665,15.0,348.2,25.6
1125,40.439416,-3.700701,15.0,348.2,25.6
1126,40.439548,-3.700737,15.0,348.2,25.7
1127,40.43968,-3.700774,15.0,348.2,25.8
1128,40.439812,-3.70081,15.0,348.2,25.9
1129,40.439944,-3.700846,15.0,348.2,26.0
1130,40.440076,-3.700882,15.0,348.2,26.0
1131,40.440208,-3.700918,15.0,348.2,26.1
1132,40.44034,-3.700954,15.0,348.2,26.2
1133,40.440472,-3.700991,15.0,348.2,26.3
1134,40.440604,-3.701027,15.0,348.2,26.4
1135,40.440736,-3.701063,15.0,348.2,26.4
1136,40.440867,-3.701099,15.0,348.2,26.5
1137,40.440999,-3.701135,15.0,348.2,26.6
1138,40.441131,-3.701171,15.0,348.2,26.7
1139,40.441263,-3.701208,15.0,348.2,26.8
1140,40.441395,-3.701244,15.0,348.2,26.9
1141,40.441527,-3.70128,15.0,348.2,27.0
1142,40.441656,-3.701327,14.96,344.5,27.1
1143,40.441783,-3.701388,15.0,339.9,27.1
1144,40.44191,-3.701449,15.0,339.9,27.2
1145,40.442036,-3.70151,15.0,339.9,27.3
1146,40.442163,-3.70157,15.0,339.9,27.4
1147,40.442289,-3.701631,15.0,339.9,27.5
1148,40.442416,-3.701692,15.0,339.9,27.6
1149,40.442542,-3.701753,15.0,339.9,27.7
1150,40.442669,-3.701814,15.0,339.9,27.8
1151,40.442795,-3.701875,15.0,339.9,27.9
1152,40.442922,-3.701936,15.0,339.9,28.0
1153,40.443048,-3.701996,15.0,339.9,28.0
1154,40.443175,-3.702057,15.0,339.9,28.1
1155,40.443302,-3.702118,15.0,339.9,28.2
1156,40.443428,-3.702179,15.0,339.9,28.3
1157,40.443555,-3.70224,15.0,339.9,28.4
1158,40.443681,-3.702301,15.0,339.9,28.5
1159,40.443808,-3.702361,15.0,339.9,28.6
1160,40.443934,-3.702422,15.0,339.9,28.7
1161,40.444061,-3.702483,15.0,339.9,28.8
1162,40.444187,-3.702544,15.0,339.9,28.9
1163,40.444314,-3.702605,15.0,339.9,29.0
1164,40.44444,-3.702666,15.0,339.9,29.1
1165,40.444567,-3.702726,15.0,339.9,29.2
1166,40.444693,-3.702787,15.0,339.9,29.3
1167,40.44482,-3.702848,15.0,339.9,29.4
1168,40.444947,-3.702909,15.0,339.9,29.5
1169,40.445073,-3.70297,15.0,339.9,29.6
1170,40.4452,-3.703031,15.0,339.9,29.7
1171,40.445326,-3.703091,15.0,339.9,29.8
1172,40.445453,-3.703152,15.0,339.9,29.9
1173,40.445579,-3.703213,15.0,339.9,30.0
1174,40.445706,-3.703274,15.0,339.9,30.1
1175,40.445832,-3.703335,15.0,339.9,30.2
1176,40.445959,-3.703396,15.0,339.9,30.3
1177,40.446085,-3.703456,15.0,339.9,30.4
1178,40.446212,-3.703517,15.0,339.9,30.5
1179,40.446339,-3.703578,15.0,339.9,30.6
1180,40.446465,-3.703639,15.0,339.9,30.7
1181,40.446592,-3.7037,15.0,339.9,30.8
1182,40.446718,-3.703761,15.0,339.9,30.9
1183,40.446848,-3.703803,14.84,346.0,31.0
1184,40.446982,-3.703812,15.0,357.2,31.1
1185,40.447117,-3.70382,15.0,357.2,31.3
1186,40.447251,-3.703829,15.0,357.2,31.4
1187,40.447386,-3.703838,15.0,357.2,31.5
1188,40.44752,-3.703846,15.0,357.2,31.6
1189,40.447655,-3.703855,15.0,357.2,31.7
1190,40.44779,-3.703864,15.0,357.2,31.8
1191,40.447924,-3.703873,15.0,357.2,31.9
1192,40.448059,-3.703881,15.0,357.2,32.0
1193,40.448193,-3.70389,15.0,357.2,32.1
1194,40.448328,-3.703899,15.0,357.2,32.2
1195,40.448463,-3.703907,15.0,357.2,32.3
1196,40.448597,-3.703916,15.0,357.2,32.5
1197,40.448732,-3.703925,15.0,357.2,32.6
1198,40.448866,-3.703933,15.0,357.2,32.7
1199,40.449001,-3.703942,15.0,357.2,32.8
1200,40.449136,-3.703951,15.0,357.2,32.9
