timestamp,latitude,longitude,speed,heading,altitude,battery
972,40.414927,-3.679,12.0,180.0,55.5,61.1
973,40.414819,-3.679,12.0,180.0,55.4,61.1
974,40.414711,-3.679,12.0,180.0,55.4,61.0
975,40.414604,-3.679,12.0,180.0,55.3,61.0
976,40.414496,-3.679,12.0,180.0,55.3,61.0
977,40.414388,-3.679,12.0,180.0,55.2,60.9
978,40.41428,-3.679,12.0,180.0,55.2,60.9
979,40.414172,-3.679,12.0,180.0,55.2,60.8
980,40.414065,-3.679,12.0,180.0,55.1,60.8
981,40.413957,-3.679,12.0,180.0,55.1,60.8
982,40.413849,-3.679,12.0,180.0,55.1,60.7
983,40.413741,-3.679,12.0,180.0,55.1,60.7
984,40.413633,-3.679,12.0,180.0,55.0,60.6
985,40.413526,-3.679,12.0,180.0,55.0,60.6
986,40.413418,-3.679,12.0,180.0,55.0,60.6
987,40.41331,-3.679,12.0,180.0,55.0,60.5
988,40.413202,-3.679,12.0,180.0,55.0,60.5
989,40.413094,-3.679,12.0,180.0,55.0,60.4
990,40.412987,-3.679,12.0,180.0,55.0,60.4
991,40.412879,-3.679,12.0,180.0,55.0,60.4
992,40.412771,-3.679,12.0,180.0,55.0,60.3
993,40.412663,-3.679,12.0,180.0,55.0,60.3
994,40.412555,-3.679,12.0,180.0,55.0,60.2
995,40.412448,-3.679,12.0,180.0,55.0,60.2
996,40.41234,-3.679,12.0,180.0,55.1,60.2
997,40.412232,-3.679,12.0,180.0,55.1,60.1
998,40.412124,-3.679,12.0,180.0,55.1,60.1
999,40.412017,-3.679,12.0,180.0,55.1,60.0
1000,40.411909,-3.679,12.0,180.0,55.2,60.0
1001,40.411801,-3.679,12.0,180.0,55.2,60.0
1002,40.411693,-3.679,12.0,180.0,55.2,59.9
1003,40.411585,-3.679,12.0,180.0,55.3,59.9
1004,40.411478,-3.679,12.0,180.0,55.3,59.8
1005,40.41137,-3.679,12.0,180.0,55.4,59.8
1006,40.411262,-3.679,12.0,180.0,55.4,59.8
1007,40.411154,-3.679,12.0,180.0,55.5,59.7
1008,40.411046,-3.679,12.0,180.0,55.5,59.7
1009,40.410979,-3.679076,9.86,220.8,55.6,59.6
1010,40.410943,-3.679209,12.0,250.3,55.6,59.6
1011,40.410907,-3.679343,12.0,250.3,55.7,59.6
1012,40.41087,-3.679476,12.0,250.3,55.8,59.5
1013,40.410834,-3.679609,12.0,250.3,55.8,59.5
1014,40.410798,-3.679742,12.0,250.3,55.9,59.4
1015,40.410761,-3.679876,12.0,250.3,56.0,59.4
1016,40.410725,-3.680009,12.0,250.3,56.1,59.4
1017,40.410688,-3.680142,12.0,250.3,56.1,59.3
1018,40.410652,-3.680276,12.0,250.3,56.2,59.3
1019,40.410616,-3.680409,12.0,250.3,56.3,59.2
1020,40.410579,-3.680542,12.0,250.3,56.4,59.2
1021,40.410543,-3.680675,12.0,250.3,56.5,59.2
1022,40.410507,-3.680809,12.0,250.3,56.6,59.1
1023,40.41047,-3.680942,12.0,250.3,56.7,59.1
1024,40.410434,-3.681075,12.0,250.3,56.8,59.0
1025,40.410398,-3.681209,12.0,250.3,56.9,59.0
1026,40.410361,-3.681342,12.0,250.3,57.0,59.0
1027,40.410325,-3.681475,12.0,250.3,57.1,58.9
1028,40.410289,-3.681608,12.0,250.3,57.2,58.9
1029,40.410252,-3.681742,12.0,250.3,57.4,58.8
1030,40.410216,-3.681875,12.0,250.3,57.5,58.8
1031,40.41018,-3.682008,12.0,250.3,57.6,58.8
1032,40.410143,-3.682142,12.0,250.3,57.7,58.7
1033,40.410107,-3.682275,12.0,250.3,57.9,58.7
1034,40.410071,-3.682408,12.0,250.3,58.0,58.6
1035,40.410034,-3.682541,12.0,250.3,58.1,58.6
1036,40.409998,-3.682675,12.0,250.3,58.2,58.6
1037,40.409961,-3.682808,12.0,250.3,58.4,58.5
1038,40.409925,-3.682941,12.0,250.3,58.5,58.5
1039,40.409889,-3.683075,12.0,250.3,58.7,58.4
1040,40.409852,-3.683208,12.0,250.3,58.8,58.4
1041,40.409816,-3.683341,12.0,250.3,59.0,58.4
1042,40.40978,-3.683474,12.0,250.3,59.1,58.3
1043,40.409743,-3.683608,12.0,250.3,59.3,58.3
1044,40.409707,-3.683741,12.0,250.3,59.4,58.2
1045,40.409671,-3.683874,12.0,250.3,59.6,58.2
1046,40.409634,-3.684007,12.0,250.3,59.8,58.2
1047,40.409598,-3.684141,12.0,250.3,59.9,58.1
1048,40.409562,-3.684274,12.0,250.3,60.1,58.1
1049,40.409525,-3.684407,12.0,250.3,60.2,58.0
1050,40.409489,-3.684541,12.0,250.3,60.4,58.0
1051,40.409453,-3.684674,12.0,250.3,60.6,58.0
1052,40.409416,-3.684807,12.0,250.3,60.8,57.9
1053,40.40938,-3.68494,12.0,250.3,61.0,57.9
1054,40.409344,-3.685074,12.0,250.3,61.1,57.8
1055,40.409307,-3.685207,12.0,250.3,61.3,57.8
1056,40.409271,-3.68534,12.0,250.3,61.5,57.8
1057,40.409234,-3.685474,12.0,250.3,61.7,57.7
1058,40.409198,-3.685607,12.0,250.3,61.9,57.7
1059,40.409162,-3.68574,12.0,250.3,62.1,57.6
1060,40.409125,-3.685873,12.0,250.3,62.3,57.6
1061,40.409089,-3.686007,12.0,250.3,62.5,57.6
1062,40.409053,-3.68614,12.0,250.3,62.7,57.5
1063,40.409016,-3.686273,12.0,250.3,62.9,57.5
1064,40.40898,-3.686407,12.0,250.3,63.1,57.4
1065,40.408944,-3.68654,12.0,250.3,63.3,57.4
1066,40.408907,-3.686673,12.0,250.3,63.5,57.4
1067,40.408871,-3.686806,12.0,250.3,63.7,57.3
1068,40.408835,-3.68694,12.0,250.3,63.9,57.3
1069,40.408798,-3.687073,12.0,250.3,64.1,57.2
1070,40.408762,-3.687206,12.0,250.3,64.3,57.2
1071,40.408726,-3.68734,12.0,250.3,64.5,57.2
1072,40.408689,-3.687473,12.0,250.3,64.8,57.1
1073,40.408653,-3.687606,12.0,250.3,65.0,57.1
1074,40.408617,-3.687739,12.0,250.3,65.2,57.0
1075,40.40858,-3.687873,12.0,250.3,65.4,57.0
1076,40.408544,-3.688006,12.0,250.3,65.7,57.0
1077,40.408507,-3.688139,12.0,250.3,65.9,56.9
1078,40.408471,-3.688273,12.0,250.3,66.1,56.9
1079,40.408435,-3.688406,12.0,250.3,66.4,56.8
1080,40.408398,-3.688539,12.0,250.3,66.6,56.8
1081,40.408362,-3.688672,12.0,250.3,66.8,56.8
1082,40.408326,-3.688806,12.0,250.3,67.1,56.7
1083,40.408289,-3.688939,12.0,250.3,67.3,56.7
1084,40.408253,-3.689072,12.0,250.3,67.5,56.6
1085,40.408217,-3.689206,12.0,250.3,67.8,56.6
1086,40.40818,-3.689339,12.0,250.3,68.0,56.6
1087,40.408144,-3.689472,12.0,250.3,68.3,56.5
1088,40.408108,-3.689605,12.0,250.3,68.5,56.5
1089,40.408071,-3.689739,12.0,250.3,68.8,56.4
1090,40.408035,-3.689872,12.0,250.3,69.0,56.4
1091,40.408004,-3.690002,11.57,252.6,69.3,56.4
1092,40.408103,-3.690058,12.0,336.8,69.5,56.3
1093,40.408202,-3.690114,12.0,336.8,69.8,56.3
1094,40.408301,-3.690169,12.0,336.8,70.0,56.2
1095,40.4084,-3.690225,12.0,336.8,70.3,56.2
1096,40.408499,-3.690281,12.0,336.8,70.5,56.2
1097,40.408598,-3.690337,12.0,336.8,70.8,56.1
1098,40.408698,-3.690392,12.0,336.8,71.0,56.1
1099,40.408797,-3.690448,12.0,336.8,71.3,56.0
1100,40.408896,-3.690504,12.0,336.8,71.6,56.0
1101,40.408995,-3.69056,12.0,336.8,71.8,56.0
1102,40.409094,-3.690615,12.0,336.8,72.1,55.9
1103,40.409193,-3.690671,12.0,336.8,72.4,55.9
1104,40.409292,-3.690727,12.0,336.8,72.6,55.8
1105,40.409391,-3.690783,12.0,336.8,72.9,55.8
1106,40.40949,-3.690838,12.0,336.8,73.2,55.8
1107,40.409589,-3.690894,12.0,336.8,73.4,55.7
1108,40.409688,-3.69095,12.0,336.8,73.7,55.7
1109,40.409788,-3.691005,12.0,336.8,74.0,55.6
1110,40.409887,-3.691061,12.0,336.8,74.2,55.6
1111,40.409986,-3.691117,12.0,336.8,74.5,55.6
1112,40.410085,-3.691173,12.0,336.8,74.8,55.5
1113,40.410184,-3.691228,12.0,336.8,75.0,55.5
1114,40.410283,-3.691284,12.0,336.8,75.3,55.4
1115,40.410382,-3.69134,12.0,336.8,75.6,55.4
1116,40.410481,-3.691396,12.0,336.8,75.9,55.4
1117,40.41058,-3.691451,12.0,336.8,76.1,55.3
1118,40.410679,-3.691507,12.0,336.8,76.4,55.3
1119,40.410778,-3.691563,12.0,336.8,76.7,55.2
1120,40.410878,-3.691619,12.0,336.8,77.0,55.2
1121,40.410977,-3.691674,12.0,336.8,77.2,55.2
1122,40.411076,-3.69173,12.0,336.8,77.5,55.1
1123,40.411175,-3.691786,12.0,336.8,77.8,55.1
1124,40.411274,-3.691842,12.0,336.8,78.1,55.0
1125,40.411373,-3.691897,12.0,336.8,78.3,55.0
1126,40.411472,-3.691953,12.0,336.8,78.6,55.0
1127,40.411571,-3.692009,12.0,336.8,78.9,54.9
1128,40.41167,-3.692065,12.0,336.8,79.2,54.9
1129,40.411769,-3.69212,12.0,336.8,79.5,54.8
1130,40.411868,-3.692176,12.0,336.8,79.7,54.8
1131,40.411968,-3.692232,12.0,336.8,80.0,54.8
1132,40.412067,-3.692287,12.0,336.8,80.3,54.7
1133,40.412166,-3.692343,12.0,336.8,80.6,54.7
1134,40.412265,-3.692399,12.0,336.8,80.8,54.6
1135,40.412364,-3.692455,12.0,336.8,81.1,54.6
1136,40.412463,-3.69251,12.0,336.8,81.4,54.6
1137,40.412562,-3.692566,12.0,336.8,81.7,54.5
1138,40.412661,-3.692622,12.0,336.8,81.9,54.5
1139,40.41276,-3.692678,12.0,336.8,82.2,54.4
1140,40.412859,-3.692733,12.0,336.8,82.5,54.4
1141,40.412958,-3.692789,12.0,336.8,82.8,54.4
1142,40.413058,-3.692845,12.0,336.8,83.1,54.3
1143,40.413157,-3.692901,12.0,336.8,83.3,54.3
1144,40.413256,-3.692956,12.0,336.8,83.6,54.2
1145,40.413355,-3.693012,12.0,336.8,83.9,54.2
1146,40.413454,-3.693068,12.0,336.8,84.2,54.2
1147,40.413553,-3.693124,12.0,336.8,84.4,54.1
1148,40.413652,-3.693179,12.0,336.8,84.7,54.1
1149,40.413751,-3.693235,12.0,336.8,85.0,54.0
1150,40.41385,-3.693291,12.0,336.8,85.2,54.0
1151,40.413949,-3.693346,12.0,336.8,85.5,54.0
1152,40.414048,-3.693402,12.0,336.8,85.8,53.9
1153,40.414148,-3.693458,12.0,336.8,86.1,53.9
1154,40.414247,-3.693514,12.0,336.8,86.3,53.8
1155,40.414346,-3.693569,12.0,336.8,86.6,53.8
1156,40.414445,-3.693625,12.0,336.8,86.9,53.8
1157,40.414544,-3.693681,12.0,336.8,87.1,53.7
1158,40.414643,-3.693737,12.0,336.8,87.4,53.7
1159,40.414742,-3.693792,12.0,336.8,87.7,53.6
1160,40.414841,-3.693848,12.0,336.8,87.9,53.6
1161,40.41494,-3.693904,12.0,336.8,88.2,53.6
1162,40.415039,-3.69396,12.0,336.8,88.4,53.5
1163,40.415138,-3.694015,12.0,336.8,88.7,53.5
1164,40.415238,-3.694071,12.0,336.8,89.0,53.4
1165,40.415337,-3.694127,12.0,336.8,89.2,53.4
1166,40.415436,-3.694183,12.0,336.8,89.5,53.4
1167,40.415535,-3.694238,12.0,336.8,89.7,53.3
1168,40.415634,-3.694294,12.0,336.8,90.0,53.3
1169,40.415733,-3.69435,12.0,336.8,90.3,53.2
1170,40.415832,-3.694406,12.0,336.8,90.5,53.2
1171,40.415931,-3.694461,12.0,336.8,90.8,53.2
1172,40.416031,-3.694487,11.36,349.0,91.0,53.1
1173,40.416134,-3.694443,12.0,17.9,91.3,53.1
1174,40.416236,-3.6944,12.0,17.9,91.5,53.0
1175,40.416339,-3.694356,12.0,17.9,91.7,53.0
1176,40.416442,-3.694313,12.0,17.9,92.0,53.0
1177,40.416544,-3.694269,12.0,17.9,92.2,52.9
1178,40.416647,-3.694226,12.0,17.9,92.5,52.9
1179,40.416749,-3.694182,12.0,17.9,92.7,52.8
1180,40.416852,-3.694139,12.0,17.9,93.0,52.8
1181,40.416955,-3.694095,12.0,17.9,93.2,52.8
1182,40.417057,-3.694052,12.0,17.9,93.4,52.7
1183,40.41716,-3.694008,12.0,17.9,93.7,52.7
1184,40.417262,-3.693965,12.0,17.9,93.9,52.6
1185,40.417365,-3.693921,12.0,17.9,94.1,52.6
1186,40.417467,-3.693877,12.0,17.9,94.4,52.6
1187,40.41757,-3.693834,12.0,17.9,94.6,52.5
1188,40.417673,-3.69379,12.0,17.9,94.8,52.5
1189,40.417775,-3.693747,12.0,17.9,95.0,52.4
1190,40.417878,-3.693703,12.0,17.9,95.2,52.4
1191,40.41798,-3.69366,12.0,17.9,95.5,52.4
1192,40.418083,-3.693616,12.0,17.9,95.7,52.3
1193,40.418185,-3.693573,12.0,17.9,95.9,52.3
1194,40.418288,-3.693529,12.0,17.9,96.1,52.2
1195,40.418391,-3.693486,12.0,17.9,96.3,52.2
1196,40.418493,-3.693442,12.0,17.9,96.5,52.2
1197,40.418596,-3.693399,12.0,17.9,96.7,52.1
1198,40.418698,-3.693355,12.0,17.9,96.9,52.1
1199,40.418801,-3.693312,12.0,17.9,97.1,52.0
1200,40.418904,-3.693268,12.0,17.9,97.3,52.0
